,userCode,project_id,requestedDevice,userAgent,pageReferrer,year,month,day,hour
589,53718d36-7074-da2b-f2ce-a872a42f7196,6506,Mobile,iPhone,HomeWebsite,2018,1,1,2
592,1e36ff39-965b-706d-27c9-871d9018c7fa,8970,Mobile,Android,HomeWebsite,2018,1,1,2
597,1e36ff39-965b-706d-27c9-871d9018c7fa,8747,Mobile,Android,HomeWebsite,2018,1,1,2
598,d9f35e67-8f05-df64-d935-89c90cb27d93,4271,Mobile,Android,Google,2018,1,1,2
599,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,9260,Mobile,iPhone,HomeWebsite,2018,1,1,2
600,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8091,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
601,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8091,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
603,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,5452,Mobile,iPhone,Google,2018,1,1,2
604,22b169dc-b9c3-c03a-88f7-dee2ab9a5b22,7475,Desktop,Windows,HomeWebsite,2018,1,1,2
607,23786161-f4a1-0809-0ea0-628531414031,6354,Mobile,Android,Google,2018,1,1,2
608,1e36ff39-965b-706d-27c9-871d9018c7fa,8700,Mobile,Android,HomeWebsite,2018,1,1,2
610,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,4159,Mobile,iPhone,HomeWebsite,2018,1,1,2
611,1e36ff39-965b-706d-27c9-871d9018c7fa,3151,Mobile,Android,HomeWebsite,2018,1,1,2
615,1e36ff39-965b-706d-27c9-871d9018c7fa,3151,Mobile,Android,HomeWebsite,2018,1,1,2
616,23786161-f4a1-0809-0ea0-628531414031,6354,Mobile,Android,HomeWebsite,2018,1,1,2
617,033600f3-2899-3f1f-4caa-7eccb6ff7f19,6440,Mobile,Android,Google,2018,1,1,2
618,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,5452,Mobile,iPhone,Google,2018,1,1,2
619,d8da26a8-ec71-63b6-06c6-fc78325c9ba2,2342,Mobile,iPhone,Google,2018,1,1,2
620,1e36ff39-965b-706d-27c9-871d9018c7fa,3715,Mobile,Android,HomeWebsite,2018,1,1,2
624,22b169dc-b9c3-c03a-88f7-dee2ab9a5b22,995,Desktop,Windows,HomeWebsite,2018,1,1,2
625,29de81c3-b6db-3a92-ed87-6beb316a77b4,3309,Mobile,iPad,HomeWebsite,2018,1,1,2
629,22b169dc-b9c3-c03a-88f7-dee2ab9a5b22,7475,Desktop,Windows,HomeWebsite,2018,1,1,2
630,1e36ff39-965b-706d-27c9-871d9018c7fa,8886,Mobile,Android,HomeWebsite,2018,1,1,2
635,22b169dc-b9c3-c03a-88f7-dee2ab9a5b22,9303,Desktop,Windows,HomeWebsite,2018,1,1,2
638,1e36ff39-965b-706d-27c9-871d9018c7fa,8087,Mobile,Android,HomeWebsite,2018,1,1,2
639,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Google,2018,1,1,2
640,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Google,2018,1,1,2
641,1bff4395-04e7-0903-ec83-68c16a53a35d,9317,Mobile,iPhone,Facebook,2018,1,1,2
643,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,2453,Mobile,iPhone,HomeWebsite,2018,1,1,2
644,a6177352-f877-34b5-eb5c-2ee558600ac9,9317,Mobile,iPhone,Facebook,2018,1,1,2
646,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
648,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,5135,Mobile,iPhone,HomeWebsite,2018,1,1,2
649,597c18f1-dd4a-fb64-3dce-7786a3d4dc7d,4062,Mobile,Android,Other_PageReferer,2018,1,1,2
650,d8da26a8-ec71-63b6-06c6-fc78325c9ba2,7092,Mobile,iPhone,Google,2018,1,1,2
651,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Google,2018,1,1,2
652,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,5135,Mobile,iPhone,HomeWebsite,2018,1,1,2
653,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
654,d8da26a8-ec71-63b6-06c6-fc78325c9ba2,6944,Mobile,iPhone,HomeWebsite,2018,1,1,2
655,3f0b3f64-468d-8411-efee-debb3facd532,8032,Desktop,Other_OS,Google,2018,1,1,2
656,3f0b3f64-468d-8411-efee-debb3facd532,8032,Desktop,Other_OS,Google,2018,1,1,2
657,3f0b3f64-468d-8411-efee-debb3facd532,8032,Desktop,Other_OS,Google,2018,1,1,2
658,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
659,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
662,c7fabd1b-ebea-f6c1-7409-fb227c4555e1,2328,Mobile,Android,HomeWebsite,2018,1,1,2
663,c7fabd1b-ebea-f6c1-7409-fb227c4555e1,2328,Mobile,Android,HomeWebsite,2018,1,1,2
666,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Other_PageReferer,2018,1,1,2
667,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Other_PageReferer,2018,1,1,2
668,d0c6222a-f59a-cca0-dd9b-00e5de2ba15b,3289,Mobile,Android,HomeWebsite,2018,1,1,2
669,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Other_PageReferer,2018,1,1,2
670,2939bfaa-7e1b-59ec-5634-5b8b3656ea13,5178,Mobile,iPhone,Other_PageReferer,2018,1,1,2
672,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
673,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
677,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
678,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7805,Mobile,iPhone,HomeWebsite,2018,1,1,2
681,1e36ff39-965b-706d-27c9-871d9018c7fa,6527,Mobile,Android,HomeWebsite,2018,1,1,2
684,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6465,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
685,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6465,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
689,dc30818d-f3fc-7efc-5bdb-b453e8e0a29c,7475,Desktop,Windows,Google,2018,1,1,2
690,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7805,Mobile,iPhone,HomeWebsite,2018,1,1,2
691,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7808,Mobile,iPhone,HomeWebsite,2018,1,1,2
692,28ee21dd-d39d-049c-bc1f-0b8d7983be27,8681,Mobile,iPhone,HomeWebsite,2018,1,1,2
693,97ce3a65-76ef-23da-59c4-e082b386c2b9,2266,Mobile,iPhone,HomeWebsite,2018,1,1,2
700,8885d592-aef4-2fba-6ef1-ae41f685a9a1,7973,Mobile,iPhone,Facebook,2018,1,1,2
701,99fa1732-a646-7735-754f-1d5039f2599a,5368,Mobile,iPhone,Google,2018,1,1,2
703,b7aeb346-683d-f8a9-8fe2-ffc0fb659207,4539,Desktop,Windows,Google,2018,1,1,2
706,28ee21dd-d39d-049c-bc1f-0b8d7983be27,8681,Mobile,iPhone,HomeWebsite,2018,1,1,2
708,5e99e273-585b-c591-42c9-2a9935ec599c,314,Mobile,iPhone,HomeWebsite,2018,1,1,2
712,06f43080-9053-956a-5952-0d9b8d699e88,6581,Desktop,Windows,HomeWebsite,2018,1,1,2
713,f9c9c7eb-81e5-3af4-9492-5e119ddc3682,7128,Mobile,iPhone,HomeWebsite,2018,1,1,2
716,f9c9c7eb-81e5-3af4-9492-5e119ddc3682,7113,Mobile,iPhone,HomeWebsite,2018,1,1,2
719,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7808,Mobile,iPhone,HomeWebsite,2018,1,1,2
720,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7847,Mobile,iPhone,HomeWebsite,2018,1,1,2
721,bcab5d9d-8a5f-97f5-307e-7349b329443d,5678,Mobile,Android,HomeWebsite,2018,1,1,2
723,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,3579,Mobile,iPhone,HomeWebsite,2018,1,1,2
724,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6506,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
725,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7808,Mobile,iPhone,HomeWebsite,2018,1,1,2
726,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6506,Desktop,Other_OS,Other_PageReferer,2018,1,1,2
727,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7805,Mobile,iPhone,HomeWebsite,2018,1,1,2
728,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,3579,Mobile,iPhone,HomeWebsite,2018,1,1,2
729,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7808,Mobile,iPhone,HomeWebsite,2018,1,1,2
731,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7805,Mobile,iPhone,HomeWebsite,2018,1,1,2
732,28ee21dd-d39d-049c-bc1f-0b8d7983be27,8861,Mobile,iPhone,HomeWebsite,2018,1,1,2
733,28ee21dd-d39d-049c-bc1f-0b8d7983be27,7841,Mobile,iPhone,HomeWebsite,2018,1,1,2
735,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,3579,Mobile,iPhone,HomeWebsite,2018,1,1,2
738,77c6c31e-2a11-eee3-123a-9dc3f70a4a21,8734,Mobile,Android,Google,2018,1,1,2
741,d764ba3d-6e8c-ad2c-764d-5a862a5306ae,5548,Mobile,iPhone,HomeWebsite,2018,1,1,2
751,04f87e77-d622-27a0-0474-bf6fe77ab367,7973,Mobile,iPhone,Facebook,2018,1,1,3
753,21c2f4b1-5c2f-0611-5b1c-b130059e41ee,3628,Mobile,Android,Google,2018,1,1,3
754,6854872a-4511-512f-882d-3d2280e1b60b,8631,Mobile,iPhone,HomeWebsite,2018,1,1,3
758,6854872a-4511-512f-882d-3d2280e1b60b,8301,Mobile,iPhone,HomeWebsite,2018,1,1,3
760,6854872a-4511-512f-882d-3d2280e1b60b,5598,Mobile,iPhone,HomeWebsite,2018,1,1,3
761,21fa71e8-847c-f608-820d-53c6f302a223,5330,Desktop,Windows,Google,2018,1,1,3
766,6854872a-4511-512f-882d-3d2280e1b60b,9206,Mobile,iPhone,HomeWebsite,2018,1,1,3
767,6854872a-4511-512f-882d-3d2280e1b60b,9069,Mobile,iPhone,HomeWebsite,2018,1,1,3
768,6854872a-4511-512f-882d-3d2280e1b60b,5154,Mobile,iPhone,HomeWebsite,2018,1,1,3
770,6854872a-4511-512f-882d-3d2280e1b60b,3286,Mobile,iPhone,HomeWebsite,2018,1,1,3
771,6854872a-4511-512f-882d-3d2280e1b60b,8272,Mobile,iPhone,HomeWebsite,2018,1,1,3
773,6854872a-4511-512f-882d-3d2280e1b60b,9068,Mobile,iPhone,HomeWebsite,2018,1,1,3
774,6854872a-4511-512f-882d-3d2280e1b60b,8272,Mobile,iPhone,HomeWebsite,2018,1,1,3
776,6854872a-4511-512f-882d-3d2280e1b60b,9068,Mobile,iPhone,HomeWebsite,2018,1,1,3
777,6854872a-4511-512f-882d-3d2280e1b60b,3673,Mobile,iPhone,HomeWebsite,2018,1,1,3
779,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2952,Mobile,Android,Other_PageReferer,2018,1,1,3
782,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4930,Mobile,Android,Other_PageReferer,2018,1,1,3
783,4f792895-69df-255d-c75d-e72c568b9738,7973,Desktop,Android,Facebook,2018,1,1,3
787,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3559,Mobile,Android,Other_PageReferer,2018,1,1,3
789,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5404,Desktop,Other_OS,Other_PageReferer,2018,1,1,3
790,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5404,Desktop,Other_OS,Other_PageReferer,2018,1,1,3
792,2bf6732f-a500-4b58-516b-41ce7b38c0a3,6008,Desktop,Windows,Google,2018,1,1,3
793,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3340,Mobile,Android,Other_PageReferer,2018,1,1,3
796,2bf6732f-a500-4b58-516b-41ce7b38c0a3,6008,Desktop,Windows,Google,2018,1,1,3
799,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,1683,Mobile,Android,Other_PageReferer,2018,1,1,3
806,ed04c314-7975-5f86-8c8d-2e07b888ce36,5262,Mobile,Android,HomeWebsite,2018,1,1,3
808,d7915403-cde5-77a6-ebfa-c9429e484dbb,4980,Mobile,iPhone,Facebook,2018,1,1,3
809,ed04c314-7975-5f86-8c8d-2e07b888ce36,6230,Mobile,Android,HomeWebsite,2018,1,1,3
815,d7915403-cde5-77a6-ebfa-c9429e484dbb,4472,Mobile,iPhone,HomeWebsite,2018,1,1,3
817,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8834,Desktop,Other_OS,Other_PageReferer,2018,1,1,3
818,c4c205e9-1ea3-7463-b271-e6e6271cebbd,1514,Mobile,iPhone,Google,2018,1,1,3
820,fbcc64e8-36eb-4522-b8ac-d0f4ee093e0e,6851,Mobile,iPhone,Google,2018,1,1,3
822,d7915403-cde5-77a6-ebfa-c9429e484dbb,4980,Mobile,iPhone,HomeWebsite,2018,1,1,3
829,8c2e877d-5710-7696-b1b0-61062089dc2d,4980,Mobile,iPhone,HomeWebsite,2018,1,1,4
830,8c2e877d-5710-7696-b1b0-61062089dc2d,6425,Mobile,iPhone,HomeWebsite,2018,1,1,4
831,cd018433-84c4-feb7-c5d4-a3e80405bb80,5334,Mobile,Android,Google,2018,1,1,4
837,cd018433-84c4-feb7-c5d4-a3e80405bb80,5334,Mobile,Android,Google,2018,1,1,4
839,cd018433-84c4-feb7-c5d4-a3e80405bb80,5334,Mobile,Android,Google,2018,1,1,4
840,cd018433-84c4-feb7-c5d4-a3e80405bb80,5334,Mobile,Android,Google,2018,1,1,4
843,34e5ae8c-5205-6468-51d8-6ecf334ab5ba,8091,Mobile,iPhone,Google,2018,1,1,4
845,5a27fc6d-4622-7543-31c0-9c589f03c14d,5753,Desktop,Windows,HomeWebsite,2018,1,1,4
847,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3738,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
849,db1c918f-ae3a-d8e5-acf5-aa1c6d4d2c6b,8386,Mobile,Android,Google,2018,1,1,4
853,3c753040-0571-2014-e98b-c4efaadef1b9,6291,Mobile,iPhone,Other_PageReferer,2018,1,1,4
854,0bf97428-2879-4bbf-f180-f16b20454cb7,8799,Desktop,Android,Google,2018,1,1,4
856,13181354-ef8c-b522-bc69-73bbd8e5ffea,3292,Desktop,Windows,Google,2018,1,1,4
859,5a27fc6d-4622-7543-31c0-9c589f03c14d,5420,Desktop,Windows,HomeWebsite,2018,1,1,4
861,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6043,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
868,c81389dc-d1fb-f97a-9d78-ca228904f2f0,9198,Mobile,iPhone,HomeWebsite,2018,1,1,4
869,c81389dc-d1fb-f97a-9d78-ca228904f2f0,9198,Mobile,iPhone,HomeWebsite,2018,1,1,4
870,c81389dc-d1fb-f97a-9d78-ca228904f2f0,9083,Mobile,iPhone,HomeWebsite,2018,1,1,4
871,c81389dc-d1fb-f97a-9d78-ca228904f2f0,9083,Mobile,iPhone,HomeWebsite,2018,1,1,4
872,c81389dc-d1fb-f97a-9d78-ca228904f2f0,9083,Mobile,iPhone,HomeWebsite,2018,1,1,4
876,c354694f-b2fd-c10d-e1a7-e5e73b24abf1,5858,Mobile,Android,HomeWebsite,2018,1,1,4
877,c354694f-b2fd-c10d-e1a7-e5e73b24abf1,3738,Mobile,Android,HomeWebsite,2018,1,1,4
878,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4929,Mobile,Android,Other_PageReferer,2018,1,1,4
881,c354694f-b2fd-c10d-e1a7-e5e73b24abf1,3738,Mobile,Android,HomeWebsite,2018,1,1,4
882,7de6a43b-4ee5-d423-4ae0-4eff1f576a27,5683,Desktop,Android,Other_PageReferer,2018,1,1,4
883,de89bac5-57c6-ecfb-184d-cc4e973c31ac,1908,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
886,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4345,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
887,70a40f83-0e49-163d-a332-9817cd6e319a,4201,Mobile,Android,HomeWebsite,2018,1,1,4
888,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,6097,Mobile,Android,Other_PageReferer,2018,1,1,4
889,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,6753,Mobile,Android,Other_PageReferer,2018,1,1,4
890,70a40f83-0e49-163d-a332-9817cd6e319a,5452,Mobile,Android,HomeWebsite,2018,1,1,4
891,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3295,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
892,70a40f83-0e49-163d-a332-9817cd6e319a,5452,Mobile,Android,HomeWebsite,2018,1,1,4
893,70a40f83-0e49-163d-a332-9817cd6e319a,5067,Mobile,Android,HomeWebsite,2018,1,1,4
895,8fdbabe4-f8e6-294f-ea69-634099737f80,5452,Mobile,iPhone,HomeWebsite,2018,1,1,4
896,70a40f83-0e49-163d-a332-9817cd6e319a,6425,Mobile,Android,HomeWebsite,2018,1,1,4
897,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3756,Mobile,Android,Other_PageReferer,2018,1,1,4
898,8fdbabe4-f8e6-294f-ea69-634099737f80,5678,Mobile,iPhone,HomeWebsite,2018,1,1,4
901,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2651,Mobile,Android,Other_PageReferer,2018,1,1,4
902,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5549,Mobile,Other_OS,Other_PageReferer,2018,1,1,4
903,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8735,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
904,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,6222,Mobile,Android,Other_PageReferer,2018,1,1,4
905,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4419,Mobile,Android,Other_PageReferer,2018,1,1,4
906,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,1968,Mobile,Android,Other_PageReferer,2018,1,1,4
907,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2453,Mobile,Android,Other_PageReferer,2018,1,1,4
908,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5483,Mobile,Android,Other_PageReferer,2018,1,1,4
909,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,8056,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
910,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,9166,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
912,de89bac5-57c6-ecfb-184d-cc4e973c31ac,2262,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
913,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,7568,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
914,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6007,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
916,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4787,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
917,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3757,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
920,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4935,Mobile,Android,Other_PageReferer,2018,1,1,4
921,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4658,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
922,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4423,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
923,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5325,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
924,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7626,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
926,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4322,Desktop,Other_OS,Other_PageReferer,2018,1,1,4
927,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5325,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
928,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5340,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
929,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6667,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
931,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,9119,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
932,8c05101b-1814-c9c1-2bcd-5d2bae1bf0a9,6759,Mobile,iPhone,Google,2018,1,1,5
935,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6410,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
936,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4912,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
939,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3153,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
940,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6230,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
941,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5586,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
942,151ac13c-be1b-77ba-09bb-05c8e03aa03b,9073,Mobile,iPhone,HomeWebsite,2018,1,1,5
943,de89bac5-57c6-ecfb-184d-cc4e973c31ac,7359,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
944,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5477,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
945,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3196,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
946,7de6a43b-4ee5-d423-4ae0-4eff1f576a27,5884,Desktop,Android,Other_PageReferer,2018,1,1,5
948,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8711,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
950,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4767,Mobile,Android,Other_PageReferer,2018,1,1,5
951,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8243,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
952,de89bac5-57c6-ecfb-184d-cc4e973c31ac,9049,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
956,151ac13c-be1b-77ba-09bb-05c8e03aa03b,9073,Mobile,iPhone,HomeWebsite,2018,1,1,5
957,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4817,Mobile,Android,Other_PageReferer,2018,1,1,5
958,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6221,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
959,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5477,Mobile,Android,Other_PageReferer,2018,1,1,5
962,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,6394,Mobile,Android,Other_PageReferer,2018,1,1,5
964,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5828,Mobile,Android,Other_PageReferer,2018,1,1,5
965,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4819,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
966,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2859,Mobile,Android,Other_PageReferer,2018,1,1,5
967,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3707,Mobile,Android,Other_PageReferer,2018,1,1,5
968,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,7568,Mobile,Android,Other_PageReferer,2018,1,1,5
972,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,1104,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
973,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8482,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
974,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8482,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
975,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2727,Mobile,Android,Other_PageReferer,2018,1,1,5
977,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,8145,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
978,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5914,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
980,de89bac5-57c6-ecfb-184d-cc4e973c31ac,2383,Mobile,Other_OS,Other_PageReferer,2018,1,1,5
981,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6028,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
982,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3529,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
983,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5536,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
984,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4367,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
985,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8740,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
987,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,4070,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
989,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3247,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
990,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,2576,Mobile,Android,Other_PageReferer,2018,1,1,5
994,de89bac5-57c6-ecfb-184d-cc4e973c31ac,982,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
995,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8875,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
996,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,3839,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
999,26400fb8-5f3e-9c0d-bed9-028f91e05c98,8091,Mobile,iPhone,Google,2018,1,1,5
1000,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,9147,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1002,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6409,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1003,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,5466,Mobile,Android,Other_PageReferer,2018,1,1,5
1004,31bb9bf0-8ad5-3e50-f334-e6c7de89bac5,8384,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1007,de89bac5-57c6-ecfb-184d-cc4e973c31ac,4503,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1009,86134be3-1b6f-4822-6530-dc80573ccc46,4475,Mobile,iPad,HomeWebsite,2018,1,1,5
1010,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8358,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1012,de89bac5-57c6-ecfb-184d-cc4e973c31ac,6308,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
1013,f0b36ab8-bace-0d39-fe2c-bb16b162d0dc,9317,Mobile,iPad,Facebook,2018,1,1,5
1014,de89bac5-57c6-ecfb-184d-cc4e973c31ac,3641,Desktop,Other_OS,Other_PageReferer,2018,1,1,5
