project_id,district_id,province_id,project_status,landSize,starting_price_range,facility_1,facility_2,facility_3,facility_4,facility_5,facility_6
2383,1005.0,10.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2421,1048.0,10.0,1,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
2424,1049.0,10.0,0,29834.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
1784,1301.0,13.0,0,28000.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2326,1039.0,10.0,1,1498.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2496,1101.0,11.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
2342,7401.0,74.0,1,38000.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
2204,1037.0,10.0,1,1019.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
1842,1021.0,10.0,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2175,1030.0,10.0,0,2587.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2555,1206.0,12.0,0,11342.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1885,1047.0,10.0,1,3466.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
1858,7707.0,77.0,0,13200.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
2396,1203.0,12.0,1,17973.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2119,1040.0,10.0,0,4527.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2395,1031.0,10.0,1,2825.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
1683,7604.0,76.0,1,1600.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2353,1206.0,12.0,0,2475.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2476,1027.0,10.0,1,15692.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2614,1005.0,10.0,1,14760.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
395,1033.0,10.0,0,500.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
848,1019.0,10.0,0,61825.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2542,1023.0,10.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2624,1005.0,10.0,0,2855.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,1103.0,11.0,1,7604.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2259,1009.0,10.0,0,387.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
1968,1023.0,10.0,1,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
368,1203.0,12.0,1,96990.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
2533,1044.0,10.0,0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
459,1005.0,10.0,0,9585.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2619,1039.0,10.0,1,926.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2623,1011.0,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2375,1201.0,12.0,0,4100.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2250,1004.0,10.0,1,528.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2529,1034.0,10.0,0,8120.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2425,1049.0,10.0,0,3849.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2427,1049.0,10.0,1,43548.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
2517,1306.0,13.0,1,18287.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2337,1049.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2514,1306.0,13.0,0,15300.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2505,2001.0,20.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
614,9011.0,90.0,0,1900.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2467,1103.0,11.0,0,22800.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2471,1103.0,11.0,0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2493,1101.0,11.0,1,5753.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2465,1103.0,11.0,1,38400.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
2607,1039.0,10.0,0,409.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
2295,1203.0,12.0,1,12000.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
2302,1010.0,10.0,0,17526.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0
2616,2004.0,20.0,0,2800.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2625,1306.0,13.0,1,15214.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2497,1101.0,11.0,0,11695.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2527,1034.0,10.0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2504,2401.0,24.0,1,86400.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2392,1012.0,10.0,0,5490.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2610,1009.0,10.0,1,450.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2363,1021.0,10.0,0,17576.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2436,1202.0,12.0,1,33494.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
2513,1306.0,13.0,1,13314.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2389,1029.0,10.0,0,1461.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2560,1030.0,10.0,1,3000.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1953,1030.0,10.0,1,1292.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2531,1044.0,10.0,0,1620.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2551,1018.0,10.0,0,2800.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2499,1101.0,11.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2629,1306.0,13.0,1,15200.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2558,1101.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2451,1040.0,10.0,0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2621,1036.0,10.0,0,1740.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2088,1016.0,10.0,0,1280.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2177,1048.0,10.0,0,34616.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1970,1038.0,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1046.0,10.0,0,12000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2537,7306.0,73.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,1106.0,11.0,0,11466.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2615,1034.0,10.0,0,6486.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2626,1011.0,10.0,0,3457.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2643,7402.0,74.0,0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2432,1042.0,10.0,0,72400.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
2633,1101.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2612,1006.0,10.0,0,1619.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2627,1101.0,11.0,0,5018.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2651,1201.0,12.0,0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2671,7402.0,74.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2576,1030.0,10.0,0,308.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2583,1045.0,10.0,0,450.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2556,1005.0,10.0,1,3100.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2588,1045.0,10.0,1,1373.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2559,1039.0,10.0,0,1336.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2668,1103.0,11.0,1,12000.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2606,1047.0,10.0,0,716.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
2611,1017.0,10.0,1,214.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2349,1032.0,10.0,0,9713.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2670,7401.0,74.0,0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2676,7402.0,74.0,0,7600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2655,1205.0,12.0,1,19891.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2584,1017.0,10.0,0,1430.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2631,1046.0,10.0,1,34818.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0
2593,1012.0,10.0,1,3516.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2590,1047.0,10.0,1,5953.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2589,1018.0,10.0,0,453.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2595,1033.0,10.0,0,1075.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2604,1039.0,10.0,1,1364.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
2600,1033.0,10.0,0,676.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2599,1033.0,10.0,0,1300.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2592,1004.0,10.0,1,325.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
2877,1033.0,10.0,1,1324.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2703,1048.0,10.0,1,9600.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
2807,1102.0,11.0,0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2904,1030.0,10.0,1,1036.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2358,1027.0,10.0,1,1888.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2918,1106.0,11.0,1,336.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2318,8302.0,83.0,1,1028.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2908,1006.0,10.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2521,1306.0,13.0,0,7048.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2472,1103.0,11.0,1,22000.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2328,1046.0,10.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2917,1102.0,11.0,1,1545.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2920,1024.0,10.0,0,1400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2686,2005.0,20.0,0,8552.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2942,1036.0,10.0,0,3420.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2305,1206.0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2717,1201.0,12.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2744,1044.0,10.0,1,5844.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
2519,1306.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,1032.0,10.0,1,4291.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2916,1106.0,11.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2390,1101.0,11.0,0,28000.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2704,1048.0,10.0,1,9700.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0
2319,1039.0,10.0,0,311.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2768,1204.0,12.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2350,1004.0,10.0,1,220.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2402,1302.0,13.0,1,32293.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2470,1103.0,11.0,0,14622.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2115,1303.0,13.0,1,29622.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
2351,3021.0,30.0,1,22636.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2352,5001.0,50.0,0,21216.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2433,1303.0,13.0,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2413,1043.0,10.0,0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2478,1206.0,12.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,1006.0,10.0,0,8800.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2354,1201.0,12.0,0,1375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2105,1020.0,10.0,0,2638.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2957,1306.0,13.0,0,17030.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2550,1018.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,1004.0,10.0,0,736.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,1007.0,10.0,1,3692.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2955,1103.0,11.0,1,21242.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2767,1101.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2761,1302.0,13.0,1,1115.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2979,1106.0,11.0,1,798.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2952,1011.0,10.0,1,17180.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2409,1302.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,1205.0,12.0,0,9726.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2216,7707.0,77.0,1,6951.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
2830,1306.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2808,1101.0,11.0,0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2804,1049.0,10.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2404,1302.0,13.0,1,18194.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2854,1203.0,12.0,0,13200.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2990,1204.0,12.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2453,1040.0,10.0,1,18757.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2984,3021.0,30.0,1,2248.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
2982,7706.0,77.0,1,821.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2989,1201.0,12.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2843,1006.0,10.0,0,6468.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2859,1027.0,10.0,1,1222.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2822,1048.0,10.0,0,7608.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2980,1049.0,10.0,0,25470.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
1800,1042.0,10.0,1,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2819,1003.0,10.0,1,10497.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2960,1021.0,10.0,0,3705.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,1201.0,12.0,1,7587.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
2376,1048.0,10.0,0,5331.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,1101.0,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2185,1011.0,10.0,0,22816.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,1007.0,10.0,1,3516.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2552,1004.0,10.0,0,445.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2915,1106.0,11.0,0,1328.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2976,1044.0,10.0,1,5859.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
2460,1103.0,11.0,0,10800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3080,1206.0,12.0,1,8289.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
3073,1039.0,10.0,0,357.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2696,1101.0,11.0,0,3154.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2991,1039.0,10.0,0,628.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
2706,1105.0,11.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2924,1020.0,10.0,0,5035.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2865,1032.0,10.0,0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3098,1017.0,10.0,0,4553.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2719,1205.0,12.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2695,1101.0,11.0,0,3156.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3046,2011.0,20.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3045,1032.0,10.0,1,12913.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
3079,5015.0,50.0,1,16000.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
3116,1033.0,10.0,0,819.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2729,1027.0,10.0,0,3266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
2697,1201.0,12.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2332,1017.0,10.0,1,1099.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2716,1201.0,12.0,0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2713,1022.0,10.0,1,2821.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0
2503,1011.0,10.0,1,7199.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2727,1103.0,11.0,0,7965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2701,1105.0,11.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3043,1019.0,10.0,0,21941.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0
3044,1010.0,10.0,1,33790.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
3057,1039.0,10.0,1,458.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
3099,2004.0,20.0,1,1701.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3071,1101.0,11.0,1,24597.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
3097,7604.0,76.0,0,16000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
3087,1033.0,10.0,0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2707,1305.0,13.0,1,6050.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2742,1106.0,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2936,1201.0,12.0,1,799.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
2564,1021.0,10.0,1,6560.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2384,7401.0,74.0,0,16611.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2745,1204.0,12.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3115,7307.0,73.0,0,14000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2878,1030.0,10.0,1,650.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2874,1017.0,10.0,1,408.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3124,1017.0,10.0,1,821.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2946,1019.0,10.0,0,31713.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2891,1007.0,10.0,1,8400.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2944,1039.0,10.0,1,1173.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0
2947,1201.0,12.0,0,28165.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
3054,1201.0,12.0,1,1747.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3105,1014.0,10.0,0,677.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2756,1201.0,12.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3088,2004.0,20.0,1,4800.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2890,1033.0,10.0,0,5106.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
3092,7706.0,77.0,0,3056.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2743,1106.0,11.0,1,7114.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3108,7604.0,76.0,1,5600.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
3076,1101.0,11.0,1,651.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2954,1012.0,10.0,0,2334.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0
3050,5005.0,50.0,1,35507.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2753,1206.0,12.0,0,89.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2754,1304.0,13.0,0,20035.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2769,1204.0,12.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
3106,1009.0,10.0,0,2583.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,1033.0,10.0,0,1807.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2941,1014.0,10.0,0,200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3107,1030.0,10.0,1,346.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2894,1007.0,10.0,0,1164.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2899,1011.0,10.0,1,5600.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
3120,1034.0,10.0,0,1231.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3204,1009.0,10.0,0,604.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
3122,1006.0,10.0,0,3371.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2880,1039.0,10.0,0,1506.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
3171,1035.0,10.0,1,10057.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2909,1038.0,10.0,0,794.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0
3255,1017.0,10.0,1,397.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3058,1202.0,12.0,0,27498.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2892,1028.0,10.0,1,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
2365,1032.0,10.0,1,5289.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3256,1206.0,12.0,1,412.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3067,7401.0,74.0,0,9124.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3252,1206.0,12.0,1,2242.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2485,1010.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3148,1202.0,12.0,1,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0
3135,1202.0,12.0,1,91800.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3153,1101.0,11.0,1,240.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3141,1046.0,10.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3114,7401.0,74.0,1,21851.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3070,1201.0,12.0,0,18928.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2901,1014.0,10.0,0,400.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3151,1103.0,11.0,1,2719.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3196,1032.0,10.0,0,37600.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
3209,1101.0,11.0,0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
3295,1022.0,10.0,0,9654.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
3154,1037.0,10.0,1,1200.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2900,1033.0,10.0,0,442.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,1033.0,10.0,1,289.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
2814,1303.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3075,1206.0,12.0,0,5334.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3208,1026.0,10.0,0,5600.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3199,1047.0,10.0,0,14868.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3157,1034.0,10.0,0,33282.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
3214,1033.0,10.0,0,2098.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3198,1049.0,10.0,0,17200.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
3089,1048.0,10.0,1,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0
3254,1027.0,10.0,1,3808.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
3241,7707.0,77.0,0,20800.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3250,1202.0,12.0,0,28748.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
3310,7707.0,77.0,1,3338.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
3264,1206.0,12.0,0,27001.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0
2373,1202.0,12.0,0,25943.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2803,7402.0,74.0,0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3230,1201.0,12.0,0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0
2986,1034.0,10.0,0,1504.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3072,1033.0,10.0,0,425.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2937,1201.0,12.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2605,1009.0,10.0,1,608.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3238,6701.0,67.0,1,8800.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3226,1035.0,10.0,0,1346.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3143,1039.0,10.0,1,376.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
2435,1303.0,13.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3006,1005.0,10.0,1,31228.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
1186,1030.0,10.0,0,454.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3257,1017.0,10.0,1,6860.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0
